gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
0022301025,1610612756,Phoenix,Suns,PHX,suns,240:00,129.2,132.3,104.7,107.1,24.5,25.3,0.679,3.8,26.0,0.282,0.733,0.524,9.862,10.1,0.654,0.666,1.0,0.196,101.32,99.0,82.5,99.0,0.602
0022301092,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,115.0,118.1,129.2,131.9,-14.2,-13.8,0.69,3.22,21.1,0.288,0.565,0.418,9.321,9.6,0.534,0.557,1.0,0.197,96.28,94.0,78.33,94.0,0.456
0022301092,1610612756,Phoenix,Suns,PHX,suns,240:00,129.2,131.9,115.0,118.1,14.2,13.8,0.674,2.07,20.6,0.435,0.712,0.582,14.583,14.9,0.598,0.633,1.0,0.196,96.28,94.0,78.33,94.0,0.544
0022301119,1610612741,Chicago,Bulls,CHI,bulls,240:00,110.2,108.0,97.5,102.0,12.7,6.0,0.614,1.59,18.7,0.392,0.75,0.573,17.34,17.0,0.511,0.54,1.0,0.197,100.3,99.0,82.5,100.0,0.576
0022301119,1610612752,New York,Knicks,NYK,knicks,240:00,97.5,102.0,110.2,108.0,-12.7,-6.0,0.611,1.22,16.5,0.25,0.608,0.427,17.551,18.4,0.494,0.534,1.0,0.195,100.3,99.0,82.5,98.0,0.424
0022301057,1610612760,Oklahoma City,Thunder,OKC,thunder,265:00,111.9,112.5,115.7,116.8,-3.7,-4.3,0.553,1.37,17.2,0.288,0.69,0.5,16.88,17.0,0.563,0.591,1.0,0.199,102.65,101.89,84.91,112.0,0.492
0022301057,1610612745,Houston,Rockets,HOU,rockets,265:00,115.7,116.8,111.9,112.5,3.7,4.3,0.5,1.56,16.1,0.31,0.712,0.5,14.02,14.2,0.553,0.578,1.0,0.198,102.65,101.89,84.91,113.0,0.508
0022301139,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,115.9,117.2,127.5,132.6,-11.6,-15.4,0.771,1.93,20.8,0.262,0.667,0.478,14.881,15.1,0.547,0.612,1.0,0.198,94.88,92.5,77.08,93.0,0.471
0022301139,1610612752,New York,Knicks,NYK,knicks,240:00,127.5,132.6,115.9,117.2,11.6,15.4,0.556,3.57,18.7,0.333,0.738,0.522,7.316,7.6,0.565,0.6,1.0,0.193,94.88,92.5,77.08,92.0,0.529
0022301020,1610612753,Orlando,Magic,ORL,magic,240:00,110.4,112.6,112.1,114.7,-1.7,-2.1,0.643,2.08,19.9,0.26,0.8,0.53,13.413,13.7,0.534,0.558,1.0,0.196,97.08,95.0,79.17,95.0,0.488
0022301020,1610612758,Sacramento,Kings,SAC,kings,240:00,112.1,114.7,110.4,112.6,1.7,2.1,0.684,3.71,20.1,0.2,0.74,0.47,7.199,7.4,0.523,0.566,1.0,0.201,97.08,95.0,79.17,95.0,0.512
0022301107,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,102.8,108.6,117.5,118.1,-14.7,-9.5,0.684,2.36,18.9,0.295,0.708,0.477,11.193,11.8,0.495,0.504,1.0,0.198,96.38,93.5,77.92,93.0,0.419
0022301107,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,117.5,118.1,102.8,108.6,14.7,9.5,0.543,2.78,18.9,0.292,0.705,0.523,9.526,9.6,0.544,0.564,1.0,0.195,96.38,93.5,77.92,94.0,0.581
0022301008,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,112.6,110.8,92.9,96.0,19.7,14.7,0.767,2.54,22.9,0.277,0.8,0.533,12.959,12.7,0.558,0.575,1.0,0.201,102.34,101.5,84.58,102.0,0.576
0022301008,1610612762,Utah,Jazz,UTA,jazz,240:00,92.9,96.0,112.6,110.8,-19.7,-14.7,0.763,1.61,21.0,0.2,0.723,0.467,17.248,17.8,0.482,0.531,1.0,0.199,102.34,101.5,84.58,101.0,0.424
0022301014,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,114.2,116.9,99.6,100.0,14.6,16.9,0.659,2.25,20.6,0.34,0.708,0.526,13.181,13.5,0.565,0.565,1.0,0.198,91.2,90.0,75.0,89.0,0.565
0022301014,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,99.6,100.0,114.2,116.9,-14.6,-16.9,0.647,1.83,17.8,0.292,0.66,0.474,13.135,13.2,0.463,0.509,1.0,0.197,91.2,90.0,75.0,91.0,0.435
0022301131,1610612742,Dallas,Mavericks,DAL,mavericks,265:00,126.9,131.3,117.9,120.4,9.1,10.9,0.457,1.24,14.7,0.238,0.788,0.543,14.68,15.2,0.629,0.701,1.0,0.2,104.69,101.89,84.91,112.0,0.543
0022301131,1610612745,Houston,Rockets,HOU,rockets,265:00,117.9,120.4,126.9,131.3,-9.1,-10.9,0.674,2.82,20.6,0.212,0.762,0.457,9.532,9.7,0.586,0.627,1.0,0.199,104.69,101.89,84.91,113.0,0.457
0022301187,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,111.2,113.4,125.2,123.7,-14.1,-10.3,0.682,2.14,21.3,0.269,0.756,0.495,14.147,14.4,0.559,0.567,1.0,0.196,97.4,97.0,80.83,97.0,0.427
0022301187,1610612766,Charlotte,Hornets,CHA,hornets,240:00,125.2,123.7,111.2,113.4,14.1,10.3,0.783,3.6,25.4,0.244,0.731,0.505,10.434,10.3,0.61,0.626,1.0,0.198,97.4,97.0,80.83,97.0,0.573
0022301035,1610612752,New York,Knicks,NYK,knicks,240:00,123.2,124.0,96.4,98.0,26.7,26.0,0.667,2.14,21.0,0.292,0.778,0.549,13.905,14.0,0.612,0.628,1.0,0.199,101.68,100.5,83.75,100.0,0.624
0022301035,1610612765,Detroit,Pistons,DET,pistons,240:00,96.4,98.0,123.2,124.0,-26.7,-26.0,0.647,1.83,16.7,0.222,0.708,0.451,11.687,11.9,0.443,0.507,1.0,0.201,101.68,100.5,83.75,101.0,0.376
0022301179,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,125.3,123.8,105.2,107.0,20.1,16.8,0.617,2.9,21.2,0.209,0.744,0.477,10.02,9.9,0.601,0.639,1.0,0.199,100.76,100.5,83.75,101.0,0.573
0022301179,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,105.2,107.0,125.3,123.8,-20.1,-16.8,0.643,1.42,19.7,0.256,0.791,0.523,18.679,19.0,0.559,0.59,1.0,0.197,100.76,100.5,83.75,100.0,0.427
0022301000,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,118.1,119.0,104.0,105.9,14.1,13.1,0.674,2.9,20.7,0.229,0.706,0.475,9.925,10.0,0.545,0.591,1.0,0.199,101.84,100.5,83.75,100.0,0.586
0022301000,1610612762,Utah,Jazz,UTA,jazz,240:00,104.0,105.9,118.1,119.0,-14.1,-13.1,0.5,1.25,14.9,0.294,0.771,0.525,15.546,15.8,0.5,0.546,1.0,0.197,101.84,100.5,83.75,101.0,0.414
0022301059,1610612743,Denver,Nuggets,DEN,nuggets,240:00,105.1,106.6,112.0,113.0,-6.9,-6.5,0.632,3.0,19.2,0.216,0.682,0.432,8.669,8.8,0.489,0.52,1.0,0.199,92.56,91.5,76.25,91.0,0.461
0022301059,1610612756,Phoenix,Suns,PHX,suns,240:00,112.0,113.0,105.1,106.6,6.9,6.5,0.744,1.71,21.7,0.318,0.784,0.568,18.311,18.5,0.566,0.592,1.0,0.196,92.56,91.5,76.25,92.0,0.539
0022300980,1610612764,Washington,Wizards,WAS,wizards,240:00,102.8,104.0,129.3,132.7,-26.5,-28.7,0.585,1.5,17.8,0.306,0.66,0.479,15.817,16.0,0.517,0.546,1.0,0.2,100.86,99.0,82.5,100.0,0.39
0022300980,1610612738,Boston,Celtics,BOS,celtics,240:00,129.3,132.7,102.8,104.0,26.5,28.7,0.698,2.0,21.0,0.34,0.694,0.521,14.916,15.3,0.632,0.666,1.0,0.201,100.86,99.0,82.5,98.0,0.61
0022301033,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,120.5,126.4,98.0,98.9,22.6,27.4,0.891,2.93,28.2,0.31,0.809,0.573,14.675,15.4,0.634,0.636,1.0,0.193,94.66,92.0,76.67,91.0,0.63
0022301033,1610612766,Charlotte,Hornets,CHA,hornets,240:00,98.0,98.9,120.5,126.4,-22.6,-27.4,0.647,1.83,18.0,0.191,0.69,0.427,12.777,12.9,0.481,0.523,1.0,0.194,94.66,92.0,76.67,93.0,0.37
0022301042,1610612758,Sacramento,Kings,SAC,kings,240:00,113.3,121.3,105.7,107.9,7.6,13.5,0.658,3.13,19.0,0.377,0.625,0.495,8.393,9.0,0.5,0.549,1.0,0.198,93.06,89.0,74.17,89.0,0.592
0022301042,1610612755,Philadelphia,76ers,PHI,sixers,240:00,105.7,107.9,113.3,121.3,-7.6,-13.5,0.529,1.2,14.5,0.375,0.623,0.505,16.52,16.9,0.482,0.529,1.0,0.198,93.06,89.0,74.17,89.0,0.408
0022300988,1610612744,Golden State,Warriors,GSW,warriors,240:00,115.6,117.9,120.4,124.0,-4.9,-6.1,0.69,2.23,21.0,0.319,0.612,0.469,13.413,13.7,0.557,0.584,1.0,0.2,97.86,95.5,79.58,95.0,0.484
0022300988,1610612752,New York,Knicks,NYK,knicks,240:00,120.4,124.0,115.6,117.9,4.9,6.1,0.659,2.23,20.5,0.388,0.681,0.531,13.158,13.5,0.56,0.596,1.0,0.193,97.86,95.5,79.58,96.0,0.516
0022301159,1610612737,Atlanta,Hawks,ATL,hawks,240:00,114.0,116.3,117.7,117.3,-3.8,-1.0,0.814,1.94,24.6,0.262,0.85,0.549,17.993,18.4,0.634,0.64,1.0,0.196,98.86,98.0,81.67,98.0,0.495
0022301159,1610612766,Charlotte,Hornets,CHA,hornets,240:00,117.7,117.3,114.0,116.3,3.8,1.0,0.625,1.79,19.6,0.15,0.738,0.451,14.333,14.3,0.595,0.648,1.0,0.197,98.86,98.0,81.67,98.0,0.505
0022301056,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,115.2,116.5,96.8,98.9,18.4,17.6,0.667,2.33,21.7,0.233,0.686,0.479,13.038,13.2,0.579,0.595,1.0,0.198,93.02,91.5,76.25,91.0,0.598
0022301056,1610612765,Detroit,Pistons,DET,pistons,240:00,96.8,98.9,115.2,116.5,-18.4,-17.6,0.484,1.25,12.6,0.314,0.767,0.521,12.766,13.0,0.438,0.495,1.0,0.202,93.02,91.5,76.25,92.0,0.402
